Wall time,Step,Value
1674741064.6181405,638406,-50.25791931152344
1674741165.5716145,646974,-49.501365661621094
1674741209.975268,650646,-49.534019470214844
1674741224.3739703,651870,-49.63301086425781
1674741252.6880538,654318,-49.472599029541016
1674741266.6840425,655542,-49.301185607910156
1674741280.6516578,656766,-49.129905700683594
1674741295.1677244,657990,-48.87235641479492
1674741308.9655209,659214,-48.80309295654297
1674741338.38936,661662,-48.50273895263672
1674741352.239369,662886,-48.64692306518555
1674741366.96339,664110,-48.76152801513672
1674741395.1771436,666558,-48.538490295410156
1674741409.3774834,667782,-48.40473175048828
1674741452.9477613,671454,-48.30498504638672
1674741481.3818505,673902,-48.378334045410156
1674741510.552283,676350,-48.84089279174805
1674741524.6712697,677574,-48.802886962890625
1674741539.6173842,678798,-48.77305603027344
1674741638.4544406,686142,-47.6695556640625
1674741655.8390055,687366,-47.72841262817383
1674741672.1339364,688590,-47.657230377197266
1674741737.785619,693486,-47.52618408203125
1674741754.471482,694710,-47.46469497680664
1674741787.978774,697158,-47.58894729614258
1674741819.7310243,699606,-47.210289001464844
1674741870.0989583,703278,-47.56333541870117
1674741937.879343,708174,-47.30790328979492
1674742005.4949927,713070,-47.570091247558594
1674742022.338018,714294,-47.92393493652344
1674742039.176342,715518,-48.06474304199219
1674742072.82758,717966,-48.38349533081055
1674742090.256732,719190,-48.56003952026367
1674742107.2791605,720414,-48.69124984741211
1674742123.8687737,721638,-48.488399505615234
1674742140.9110298,722862,-48.434234619140625
1674742174.092948,725310,-48.58420181274414
1674742207.9923718,727758,-48.57844161987305
1674742224.457919,728982,-48.49817657470703
1674742240.8458104,730206,-48.6163215637207
1674742258.625567,731430,-48.4870719909668
1674742293.458428,733878,-48.12482452392578
1674742310.3294415,735102,-48.19213104248047
1674742329.0400627,736326,-48.358768463134766
1674742361.2106156,738774,-48.324302673339844
1674742412.967515,742446,-48.16981506347656
1674742446.8455532,744894,-47.98560333251953
1674742497.8219829,748566,-47.70659637451172
1674742514.8105671,749790,-47.75461959838867
1674742548.320044,752238,-47.630653381347656
1674742582.2127755,754686,-47.3529167175293
1674742616.4996958,757134,-46.91853332519531
1674742649.7182007,759582,-47.02520751953125
1674742667.3662348,760806,-47.06330490112305
1674742718.975019,764478,-47.03227615356445
1674742734.4725099,765702,-46.93745803833008
1674742751.3394344,766926,-46.58702850341797
1674742768.2381165,768150,-46.46803283691406
1674742836.721487,773046,-46.28429412841797
1674742871.3107903,775494,-45.97585678100586
1674742905.2927468,777942,-46.091793060302734
1674742955.86383,781614,-46.41794204711914
1674742973.195602,782838,-46.319236755371094
1674742990.0031183,784062,-46.453548431396484
1674743007.7486935,785286,-46.735416412353516
1674743025.2086244,786510,-46.916934967041016
1674743042.7297592,787734,-46.9291877746582
1674743110.2814245,792630,-47.103721618652344
1674743144.362478,795078,-47.30094909667969
1674743160.8571417,796302,-47.284912109375
1674743177.957218,797526,-47.4379768371582
1674743195.4933276,798750,-47.47962188720703
1674743211.743092,799974,-47.43446350097656
1674743262.225588,803646,-47.13871765136719
1674743279.3771684,804870,-47.22984313964844
1674743296.5313823,806094,-47.406795501708984
1674743415.0656905,814662,-46.39128112792969
1674743467.4683993,818334,-45.85029602050781
1674743553.9911506,824454,-45.295440673828125
1674743571.1205845,825678,-45.34904479980469
1674743587.6904345,826902,-45.67823028564453
1674743639.049229,830574,-46.03904342651367
1674743672.9267159,833022,-46.15813064575195
1674743690.0662735,834246,-46.116085052490234
1674743706.8853028,835470,-46.02505111694336
1674743758.2230725,839142,-46.092041015625
1674743843.2969832,845262,-46.403099060058594
1674743860.630515,846486,-46.5079460144043
1674743877.2200615,847710,-46.38777160644531
1674743894.5117545,848934,-46.73592758178711
1674743911.4258497,850158,-46.90108871459961
1674743928.7781038,851382,-46.71393585205078
1674743962.5710378,853830,-46.597923278808594
1674744013.3659587,857502,-46.42863464355469
1674744030.0796201,858726,-46.26081085205078
1674744064.9192889,861174,-46.12934112548828
1674744133.6912067,866070,-46.30296325683594
1674744150.0397937,867294,-46.365509033203125
1674744184.9943843,869742,-46.04792022705078
1674744235.9129267,873414,-45.78806686401367
1674744269.6445563,875862,-45.359622955322266
1674744303.5981421,878310,-45.010009765625
1674744321.2076302,879534,-45.02056884765625
1674744338.698872,880758,-44.822261810302734
1674744373.5233622,883206,-44.77366638183594
1674744408.6949692,885654,-44.72478485107422
1674744425.6684186,886878,-44.30775833129883
1674744442.7140493,888102,-44.384849548339844
1674744459.6749747,889326,-44.3541259765625
1674744476.7174675,890550,-44.226322174072266
1674744511.0623772,892998,-44.1126823425293
1674744527.8657088,894222,-44.09450912475586
1674744545.135117,895446,-44.41556167602539
1674744631.3915265,901566,-43.62380599975586
1674744648.8269396,902790,-43.8436279296875
1674744666.1950123,904014,-43.8742561340332
1674744702.8891695,906464,-43.25706481933594
1674744720.387587,907692,-42.28396224975586
1674744737.9975374,908920,-41.05833435058594
