Wall time,Step,Value
1675252558.3698795,807047,-32.7728157043457
1675252576.474693,808723,-33.43107604980469
1675252590.5571053,810171,-35.11684799194336
1675252615.287934,812180,-36.17097854614258
1675252650.334443,815430,-37.1701774597168
1675252685.2178872,818773,-26.7706241607666
1675252723.6181824,822673,-24.26707649230957
1675252743.3697252,823882,-22.068471908569336
1675252760.013231,825540,-19.78369140625
1675252794.0627556,828657,-20.155561447143555
1675252809.4684193,830097,-21.256507873535156
1675252828.401647,831772,-21.938724517822266
1675252883.72967,837097,-15.65719985961914
1675252942.543643,841950,-11.10319995880127
1675252971.2117362,844436,-9.292922973632812
1675253002.61504,847302,-0.6241892576217651
1675253018.1471105,848733,-0.9750224947929382
1675253035.0218642,850409,0.8746417164802551
1675253101.2417347,856222,4.299858093261719
1675253114.404757,857445,1.1228516101837158
1675253130.8738973,859122,1.3017810583114624
1675253146.5742028,860337,-1.0902612209320068
1675253171.9826546,863163,0.9331084489822388
1675253190.2466724,864347,0.3040042519569397
1675253213.2886112,866601,1.0619070529937744
1675253249.1410997,869828,-0.8775874972343445
1675253272.2761714,871861,-1.9610553979873657
1675253287.8755386,873311,-2.756495475769043
1675253306.1075206,874990,-3.915841817855835
1675253320.3549848,876176,-4.450497627258301
1675253336.6140792,877834,-4.544453144073486
1675253396.935272,883548,-6.698036193847656
1675253420.610752,884981,-9.553959846496582
1675253458.3733974,888426,-9.00754451751709
1675253480.789624,890458,-8.870579719543457
1675253493.739056,891648,-9.28757095336914
1675253528.5375304,894728,-11.299683570861816
1675253542.879267,895941,-12.129361152648926
1675253558.2787006,897371,-12.246148109436035
1675253624.266502,903402,-6.30441427230835
1675253648.4566884,905416,-8.19694709777832
1675253673.039172,907672,-6.456187725067139
1675253694.5239482,909671,-6.73091459274292
1675253707.7333834,910890,-10.264982223510742
1675253732.3519769,913131,-8.1673002243042
1675253768.9501872,916777,-3.6757473945617676
1675253796.5464869,919031,-0.060044001787900925
1675253814.6677217,920711,0.20583195984363556
1675253846.5668142,923579,-1.188085675239563
1675253862.3301811,925014,-2.6236166954040527
1675253886.6980228,927141,-1.0114792585372925
1675253901.7959502,928568,-2.0426828861236572
1675253916.5414965,929757,-1.997700810432434
1675253931.7750518,931170,-3.010958433151245
1675253966.40808,934524,-3.7357962131500244
1675254021.6184804,939183,-4.367325782775879
1675254100.3292446,946415,-1.5654875040054321
1675254160.2160146,951796,-5.735052108764648
1675254176.49419,953811,-5.9087748527526855
1675254201.3187957,955840,-4.468852996826172
1675254228.464316,958329,-4.332322597503662
1675254242.9223733,959525,-8.465961456298828
1675254255.7912967,960729,-9.840363502502441
1675254268.664632,961947,-9.919836044311523
1675254285.499764,963617,-7.377554893493652
1675254298.4419072,964821,-7.922745227813721
1675254314.8773224,966264,-7.592240810394287
1675254332.0579154,967701,-7.952557563781738
1675254350.3508031,969370,-7.554917335510254
1675254380.5155873,972251,-10.057377815246582
1675254407.014746,974729,-6.21846342086792
1675254462.0875177,979409,-7.291561126708984
1675254500.7487407,983094,-9.12718391418457
1675254519.7647328,984756,-9.520877838134766
1675254536.3984158,986430,-9.631739616394043
1675254553.6216898,987861,-10.856878280639648
1675254571.881545,989877,-8.055776596069336
